WKT,nama,deskripsi
"POLYGON ((106.8509301 -6.2327679, 106.8506726 -6.2332799, 106.8506726 -6.2337065, 106.8507369 -6.2339625, 106.8508228 -6.2342824, 106.8510588 -6.2346664, 106.851445 -6.2348584, 106.8518098 -6.2350503, 106.8522175 -6.2353063, 106.8524965 -6.2355196, 106.852711 -6.2361595, 106.8526467 -6.2367141, 106.8524321 -6.2371834, 106.8523034 -6.2377593, 106.8520888 -6.2383566, 106.8518957 -6.2389112, 106.8517669 -6.2397217, 106.852239 -6.2406816, 106.8527325 -6.2417695, 106.8527969 -6.2420254, 106.85402 -6.2419828, 106.8531617 -6.2408949, 106.85299 -6.2401057, 106.8530329 -6.2392311, 106.8532904 -6.2385699, 106.8535479 -6.237674, 106.8536552 -6.2369488, 106.8535694 -6.2361809, 106.8534621 -6.2354983, 106.8532689 -6.2345597, 106.8528827 -6.234773, 106.852754 -6.2336638, 106.852475 -6.2334719, 106.85196 -6.2334292, 106.8513807 -6.2334719, 106.8513592 -6.2330026, 106.8509301 -6.2327679))",Tebet Echo Park,
