WKT,nama,deskripsi
"POLYGON ((106.7981291 -6.2144902, 106.7981291 -6.2151728, 106.798172 -6.2160687, 106.7982149 -6.2176046, 106.7982149 -6.2193538, 106.7983436 -6.2208896, 106.8008327 -6.2216575, 106.8020773 -6.2223401, 106.8035793 -6.2232361, 106.804738 -6.2246866, 106.808815 -6.2220842, 106.8082571 -6.2211883, 106.8083429 -6.2187991, 106.8082571 -6.2157274, 106.8063259 -6.2157274, 106.8061542 -6.2141915, 106.8061972 -6.2126983, 106.8036222 -6.2133383, 106.8016052 -6.2138076, 106.799674 -6.2142769, 106.7981291 -6.2144902))",Gelora Bung Karno,
