WKT,nama,deskripsi
"POLYGON ((110.0289159 -7.8932708, 110.071488 -7.9123142, 110.156632 -7.9503986, 110.1978307 -7.9803195, 110.2541357 -8.0007188, 110.3379064 -8.0265566, 110.3694921 -8.0687093, 110.416184 -8.0836657, 110.4711157 -8.106779, 110.515061 -8.1258125, 110.5658727 -8.1366884, 110.5988317 -8.1448451, 110.7004553 -8.1924226, 110.7334142 -8.1965005, 110.7759863 -8.1924226, 110.8295446 -8.2046559, 110.8254247 -8.1665956, 110.8144384 -8.1489234, 110.7910925 -8.1611581, 110.7910925 -8.1339695, 110.7801061 -8.0836657, 110.7526403 -8.0360753, 110.7649999 -7.9925592, 110.7718664 -7.8959913, 110.7828527 -7.857902, 110.784226 -7.8211697, 110.7677465 -7.8034826, 110.7567602 -7.8279722, 110.7402807 -7.8048431, 110.7196813 -7.7912372, 110.6935888 -7.802122, 110.6592565 -7.7939584, 110.6345373 -7.8048431, 110.6043249 -7.7966796, 110.5864721 -7.795319, 110.5590063 -7.7871554, 110.5384069 -7.795319, 110.5219274 -7.7817128, 110.515061 -7.7694668, 110.4930883 -7.7640241, 110.4930883 -7.7490561, 110.4875951 -7.7218402, 110.4807287 -7.6891788, 110.4697424 -7.6565149, 110.4697424 -7.6238485, 110.4601293 -7.5952634, 110.458756 -7.5680377, 110.4463964 -7.5435331, 110.4271703 -7.5503401, 110.4038244 -7.573483, 110.3804784 -7.5979859, 110.3530126 -7.6184039, 110.3324133 -7.6374598, 110.307694 -7.6524318, 110.2939611 -7.6728472, 110.2706152 -7.7095925, 110.2610021 -7.6864569, 110.2678686 -7.6660422, 110.2623754 -7.6429042, 110.2458959 -7.6497096, 110.2170568 -7.6510707, 110.1882177 -7.6456264, 110.1593786 -7.6442653, 110.1387792 -7.6510707, 110.1168066 -7.6660422, 110.1291662 -7.6823741, 110.1319128 -7.7000662, 110.1319128 -7.723201, 110.1264196 -7.7490561, 110.1085668 -7.7762702, 110.081101 -7.7994008, 110.0618749 -7.8225302, 110.0508886 -7.8442978, 110.0508886 -7.857902, 110.0289159 -7.8932708))",DIY Yogyakarta,
