WKT,nama,deskripsi
"POLYGON ((106.7253764 -6.0879471, 106.7061504 -6.0961403, 106.685551 -6.0954576, 106.6896709 -6.1077472, 106.6979106 -6.1111609, 106.6896709 -6.121402, 106.6869243 -6.1295947, 106.6896709 -6.1377872, 106.6869243 -6.1487105, 106.6876109 -6.1589508, 106.6882976 -6.171239, 106.6979106 -6.1760176, 106.7109569 -6.1821615, 106.7191966 -6.1930838, 106.7260631 -6.2005928, 106.71851 -6.2156104, 106.7191966 -6.2231191, 106.730183 -6.2244842, 106.7411693 -6.2244842, 106.7466625 -6.2360883, 106.7480357 -6.2504223, 106.7562755 -6.258613, 106.7521556 -6.2708988, 106.7603954 -6.2777242, 106.7679485 -6.2900095, 106.7748149 -6.2988821, 106.7782481 -6.3132144, 106.7878612 -6.3152618, 106.8022807 -6.3152618, 106.8091472 -6.3173093, 106.8022807 -6.3289112, 106.7995342 -6.3425603, 106.7926677 -6.3487022, 106.7919811 -6.3650804, 106.8077739 -6.3657628, 106.8194469 -6.3568914, 106.8338664 -6.3548441, 106.8421062 -6.3480198, 106.848286 -6.3377831, 106.8558391 -6.3459725, 106.8592723 -6.3555265, 106.869572 -6.3514319, 106.8743785 -6.3616683, 106.8839916 -6.3684924, 106.8963512 -6.3705397, 106.9045909 -6.3609859, 106.9162639 -6.3623507, 106.9183238 -6.3439252, 106.9217571 -6.324134, 106.923817 -6.3091195, 106.9224437 -6.2988821, 106.9114574 -6.2968346, 106.9087108 -6.2797717, 106.9052776 -6.264756, 106.9128307 -6.2538351, 106.9299968 -6.2545177, 106.9437297 -6.2476921, 106.9471629 -6.2313102, 106.9533427 -6.2183408, 106.9650157 -6.2135626, 106.9677623 -6.1958144, 106.9739421 -6.1603162, 106.9718822 -6.1371045, 106.9718822 -6.0981886, 106.7253764 -6.0879471))",Kota DKI Jakarta,
